population,gdp,clean_cons_per_capita,clean_consumption,clean_share_energy,fossil_cons_per_capita,fossil_consumption,fossil_share_energy,electricity_demand,energy_per_gdp
3469683.0,47492665344.0,12691.69,44.34,43.123,16732.296,58.56,56.854,11.13,2.15
3422593.0,50600710144.0,12556.18,42.974,41.733,17522.41,59.972,58.239,11.39,2.035
3373536.0,54504800256.0,883.978,29.71,31.773,18888.263,63.72,68.164,11.25,1.715
3322937.0,58536325120.0,746.48,24.791,27.692,19388.985,64.428,71.969,11.44,1.529
3272416.0,65020497920.0,868.29,28.169,28.756,2184.99,68.999,7.435,11.86,1.507
3224384.0,66724208640.0,8738.514,28.176,29.17,2187.178,67.993,7.22,12.13,1.455
3180482.0,56833646592.0,9655.446,3.79,34.417,18118.33,57.625,64.582,11.44,1.57
3139021.0,57760002048.0,675.543,2.121,3.226,19946.398,62.612,95.263,10.74,1.138
3099800.0,61248360448.0,849.898,2.634,3.86,2836.371,64.589,94.643,10.73,1.114
3063340.0,63596855296.0,863.483,2.645,3.858,2158.479,64.59,94.12,10.92,1.078
3028191.0,65826070528.0,151.848,3.185,5.28,19267.47,58.344,92.96,10.93,0.962
2994928.0,68128043008.0,14.336,3.8,4.92,18732.695,56.13,91.769,11.08,0.897
2963764.0,69339054080.0,112.526,3.32,5.199,19685.943,58.345,91.341,11.21,0.921
2933676.0,70911025152.0,1511.47,4.434,6.816,19962.824,58.565,9.21,11.68,0.917
2904452.0,73923043328.0,1863.896,5.413,7.877,2999.573,6.992,88.751,12.03,0.93
2876128.0,76617523200.0,1529.412,4.398,6.242,21989.432,63.245,89.758,12.38,0.92
381275.0,14057150464.0,542.887,0.27,0.557,96791.937,36.94,99.335,4.55,2.643
386405.0,15214076928.0,642.816,0.248,0.622,12575.624,39.635,99.266,4.85,2.624
391524.0,15430616064.0,528.676,0.27,0.517,11649.625,39.798,99.389,4.64,2.595
396705.0,16017019904.0,499.41,0.198,0.488,11646.741,4.324,99.395,4.72,2.533
402049.0,16564453376.0,632.513,0.254,0.652,96276.451,38.77,99.224,5.05,2.355
407639.0,16736430080.0,638.347,0.26,0.767,82455.74,33.612,99.5,5.49,2.028
413202.0,16903203840.0,429.377,0.177,0.58,83911.863,34.673,99.35,5.35,2.065
418413.0,17799362560.0,67.752,0.254,0.745,891.574,33.851,99.98,5.6,1.919
423579.0,18802137088.0,879.62,0.373,1.13,7687.378,32.56,98.76,5.78,1.754
429352.0,20317839360.0,79.372,0.34,0.874,8341.794,34.494,98.953,5.92,1.716
435634.0,21906683904.0,16.54,0.438,1.179,84232.91,36.695,98.629,6.11,1.698
441254.0,22374428672.0,944.198,0.417,1.45,89217.249,39.367,98.747,6.19,1.782
445920.0,23139020800.0,813.421,0.362,0.832,96728.544,43.133,98.971,6.27,1.883
451351.0,23425226752.0,687.433,0.31,0.679,1331.243,45.284,99.82,6.55,1.951
457798.0,24177319936.0,96.89,0.44,0.849,111848.383,51.24,98.888,6.74,2.142
464868.0,24847697920.0,13.329,0.467,0.887,111728.898,51.939,98.832,6.61,2.115
472402.0,26033442816.0,1146.92,0.542,1.49,17765.377,5.98,98.69,7.1,1.983
479877.0,28098930688.0,1189.68,0.571,1.139,11783.76,48.844,97.442,7.15,1.784
488643.0,27632140288.0,1223.377,0.597,1.21,9912.572,48.434,97.336,7.07,1.801
497876.0,26325504000.0,163.665,0.53,1.112,9377.455,46.341,97.37,6.57,1.808
507075.0,27499366400.0,16.571,0.511,1.18,96361.924,48.862,97.5,7.3,1.822
518207.0,28088633344.0,813.393,0.422,0.863,9185.45,47.574,97.445,7.12,1.738
530596.0,27989147648.0,116.11,0.587,1.224,87676.822,46.522,97.13,6.87,1.713
543068.0,29106192384.0,1384.922,0.752,1.646,8155.982,44.19,96.338,6.78,1.57
556075.0,30743879680.0,1375.827,0.765,1.729,76148.35,42.344,95.641,6.8,1.44
569415.0,31975024640.0,1441.616,0.82,1.97,71774.786,4.869,94.969,6.94,1.346
583355.0,33357813760.0,1455.574,0.849,2.0,68829.229,4.152,94.565,7.09,1.273
596290.0,33958649856.0,1914.372,1.142,2.574,6943.668,41.385,93.33,7.08,1.306
607920.0,35015057408.0,232.769,1.236,2.662,7922.489,43.116,92.852,7.12,1.326
22945152.0,305000000000.0,91.331,2.681,3.383,2566.82,588.791,96.318,70.45,2.002
23542522.0,309000000000.0,756.955,17.821,2.847,25751.272,66.25,96.86,76.26,2.024
24142448.0,328000000000.0,654.676,15.85,2.398,26593.852,642.41,97.46,80.52,2.008
24739420.0,350000000000.0,596.685,14.762,2.67,28216.211,698.53,97.747,82.66,2.041
25333250.0,376000000000.0,633.928,16.59,2.81,29752.27,753.716,97.68,95.5,2.051
25923540.0,398000000000.0,663.51,17.21,2.6,31477.155,815.999,97.714,96.16,2.099
26509416.0,423000000000.0,678.683,17.991,2.13,3111.63,824.724,97.626,100.93,1.996
27092604.0,453000000000.0,621.725,16.844,1.869,32535.176,881.463,97.822,105.98,1.988
27664304.0,479000000000.0,793.12,21.938,2.352,32815.226,97.811,97.323,113.14,1.949
28217208.0,475000000000.0,681.917,19.242,2.13,31169.692,879.522,97.372,115.85,1.903
28717728.0,514000000000.0,614.793,17.655,1.893,31718.57,91.871,97.669,124.63,1.814
29184140.0,545000000000.0,761.5,22.224,2.342,31574.139,921.464,97.111,127.39,1.74
29660216.0,575000000000.0,855.855,25.385,2.446,33936.545,16.565,96.963,134.08,1.805
30134806.0,602000000000.0,179.837,32.54,2.995,34782.14,148.149,96.48,141.09,1.804
30606454.0,638000000000.0,125.118,36.884,3.361,3446.21,154.74,96.119,147.48,1.719
31068834.0,670000000000.0,123.562,38.232,3.431,34413.788,169.196,95.948,150.12,1.663
31526414.0,699000000000.0,1726.643,54.435,4.642,35253.772,1111.425,94.766,155.99,1.679
31975812.0,739000000000.0,2261.81,72.323,6.86,34688.135,119.182,93.338,159.52,1.609
32399270.0,774000000000.0,221.311,71.321,5.897,34839.54,1128.774,93.328,169.09,1.563
97873448.0,1240000000000.0,1247.678,122.114,7.464,15282.39,1495.732,91.423,194.99,1.318
99394288.0,1250000000000.0,198.29,19.137,6.755,14974.587,1488.389,92.139,201.23,1.291
100917080.0,1280000000000.0,999.18,1.817,6.51,15339.526,1548.2,92.913,204.94,1.306
102429344.0,1310000000000.0,856.525,87.733,5.224,15345.358,1571.815,93.67,201.67,1.285
103945816.0,1370000000000.0,951.744,98.93,5.587,15882.574,165.927,93.261,219.31,1.289
105442400.0,1430000000000.0,144.4,11.83,5.842,1669.425,1751.338,92.952,229.7,1.32
106886792.0,1510000000000.0,198.81,117.449,6.41,16893.797,185.724,92.888,236.01,1.287
108302976.0,1570000000000.0,99.35,17.257,5.49,16837.342,1823.535,93.343,242.75,1.242
109684496.0,1610000000000.0,1261.9,138.411,6.933,16741.694,1836.34,91.98,245.99,1.242
111049424.0,1540000000000.0,95.663,15.57,5.336,1668.223,1852.329,93.621,244.55,1.282
112532400.0,1640000000000.0,196.839,123.43,6.57,16832.48,1894.151,92.948,263.46,1.244
114150480.0,1720000000000.0,116.331,132.452,6.22,17372.636,1983.95,92.863,279.54,1.244
115755912.0,1790000000000.0,154.49,122.63,5.683,1734.824,27.33,93.463,285.81,1.203
117290680.0,1810000000000.0,124.54,12.112,5.569,17193.114,216.593,93.58,287.25,1.191
118755888.0,1850000000000.0,1266.182,15.366,7.4,16651.635,1977.479,92.11,289.66,1.16
120149896.0,1900000000000.0,1158.186,139.156,6.489,16517.48,1984.573,92.553,297.21,1.129
121519224.0,1920000000000.0,115.863,139.852,6.439,16552.911,211.496,92.619,303.28,1.129
122839256.0,1960000000000.0,1189.87,146.155,6.633,16567.766,235.172,92.366,309.49,1.122
124013864.0,2010000000000.0,1336.517,165.747,7.556,16184.85,27.14,91.491,333.27,1.093
28554420.0,136000000000.0,8.981,2.312,1.968,432.686,115.152,98.31,14.13,0.862
28930100.0,146000000000.0,18.464,3.138,2.472,4278.16,123.767,97.527,15.65,0.868
29301820.0,151000000000.0,13.199,3.24,2.325,4335.479,127.37,97.676,16.51,0.862
29661272.0,160000000000.0,16.82,4.769,3.657,4236.24,125.651,96.344,17.9,0.815
30033124.0,168000000000.0,171.778,5.159,3.473,4773.66,143.367,96.527,19.01,0.885
30431898.0,174000000000.0,11.191,3.353,2.82,5183.186,157.733,97.919,19.57,0.928
30833024.0,187000000000.0,17.584,3.317,2.18,5223.31,161.42,97.982,21.27,0.878
31232634.0,194000000000.0,16.921,3.34,2.5,518.248,159.544,97.951,22.79,0.838
31634996.0,207000000000.0,17.845,3.411,1.897,5575.425,176.379,98.13,23.9,0.871
32042880.0,216000000000.0,257.937,8.265,4.712,5216.464,167.151,95.288,24.64,0.813
32464866.0,225000000000.0,352.812,11.454,5.887,5639.891,183.98,94.113,27.58,0.866
32903708.0,237000000000.0,226.175,7.442,3.644,598.95,196.794,96.356,29.6,0.861
33352166.0,245000000000.0,193.945,6.468,3.114,634.668,21.27,96.886,32.23,0.849
33803528.0,256000000000.0,322.51,1.91,5.11,5987.961,22.414,94.89,32.18,0.833
34248608.0,263000000000.0,281.72,9.648,4.459,636.283,26.734,95.541,33.75,0.823
34680456.0,275000000000.0,342.449,11.876,5.389,612.323,28.51,94.611,34.51,0.801
35107272.0,279000000000.0,355.134,12.468,5.595,5991.993,21.363,94.45,35.63,0.797
35528116.0,291000000000.0,347.186,12.335,5.287,6219.87,22.978,94.713,37.45,0.801
35927516.0,300000000000.0,477.511,17.156,7.17,6241.438,224.239,92.893,37.6,0.805
14944550.0,411000000000.0,692.821,1.354,1.137,614.99,898.243,98.628,81.01,2.214
15046578.0,424000000000.0,665.522,1.14,1.79,6854.721,915.655,98.663,83.41,2.19
15150688.0,434000000000.0,763.993,11.576,1.232,6162.693,925.142,98.511,85.73,2.166
15251088.0,442000000000.0,786.35,11.993,1.266,61124.771,932.22,98.443,87.24,2.144
15349481.0,457000000000.0,798.457,12.256,1.39,638.213,921.555,98.372,90.22,2.049
15446670.0,474000000000.0,815.818,12.61,1.292,6291.938,959.114,98.375,92.27,2.056
15538617.0,494000000000.0,858.426,13.339,1.312,64328.18,999.571,98.276,95.79,2.059
15629912.0,518000000000.0,544.86,8.516,0.853,6362.738,985.664,98.679,98.91,1.927
15722601.0,545000000000.0,829.587,13.42,1.296,62828.173,987.823,98.199,102.69,1.846
15812491.0,576000000000.0,825.444,13.53,1.314,61661.112,975.16,98.112,104.97,1.726
15899138.0,604000000000.0,881.558,14.16,1.392,6239.647,986.377,97.97,108.3,1.668
15981630.0,620000000000.0,876.366,14.6,1.34,6475.75,124.24,97.94,110.71,1.686
16057042.0,624000000000.0,877.647,14.92,1.348,63691.42,122.69,97.765,112.13,1.676
16127574.0,630000000000.0,948.824,15.32,1.453,63843.559,129.641,97.774,113.59,1.673
16196036.0,646000000000.0,17.662,16.32,1.499,65559.888,161.81,97.526,117.23,1.685
16261834.0,664000000000.0,16.918,17.253,1.552,66299.112,178.146,96.934,117.97,1.675
16325679.0,691000000000.0,119.747,18.116,1.662,64614.656,154.878,96.816,120.15,1.576
16391232.0,721000000000.0,1544.597,25.319,2.286,65239.356,169.354,96.554,122.61,1.536
16460775.0,737000000000.0,1634.52,26.897,2.458,63864.874,151.265,96.59,123.25,1.484
16536200.0,714000000000.0,1747.688,28.91,2.678,62341.6,13.883,95.515,118.45,1.512
16617121.0,728000000000.0,1489.845,24.757,2.166,65913.375,195.29,95.861,121.89,1.57
16701470.0,744000000000.0,181.242,3.83,2.747,6248.762,142.318,95.188,122.9,1.471
16785296.0,736000000000.0,1744.656,29.285,2.766,59983.678,16.844,95.64,120.18,1.438
16867352.0,735000000000.0,1724.868,29.94,2.832,586.124,979.32,95.318,119.74,1.398
16954080.0,746000000000.0,1958.76,33.29,3.425,54288.987,92.42,94.924,117.95,1.301
17041110.0,760000000000.0,2294.31,39.97,3.975,54495.757,928.669,94.424,117.55,1.294
17124512.0,777000000000.0,2415.244,41.36,4.13,55164.644,944.668,94.39,118.74,1.29
17207204.0,799000000000.0,2799.58,48.172,4.884,53684.29,923.755,93.629,119.15,1.235
17286042.0,818000000000.0,39.8,53.426,5.417,53127.339,918.361,93.14,121.65,1.206
3855266.0,102000000000.0,18833.823,72.69,31.622,37895.395,146.97,63.626,38.21,2.252
3889587.0,104000000000.0,1648.664,64.13,28.232,39269.67,152.743,67.269,38.34,2.174
3948582.0,110000000000.0,1851.343,73.54,31.27,38684.596,152.75,64.874,39.46,2.142
4019944.0,115000000000.0,17148.7,68.934,3.257,3723.61,149.554,65.643,39.53,1.979
4081415.0,120000000000.0,19487.916,79.538,33.73,35968.79,146.81,62.25,41.53,1.96
4132782.0,124000000000.0,16588.263,68.555,29.978,36143.222,149.371,65.317,41.52,1.85
4179986.0,127000000000.0,1647.345,68.845,29.847,35974.24,15.371,65.189,42.08,1.813
4221495.0,132000000000.0,16459.892,69.485,3.228,35169.28,148.466,64.588,42.41,1.735
4260235.0,132000000000.0,1544.783,65.781,28.522,3557.221,151.269,65.589,42.39,1.746
4302884.0,133000000000.0,16678.51,71.765,31.222,33166.275,142.711,62.87,42.17,1.731
4346345.0,136000000000.0,16838.314,73.185,31.154,3357.13,143.678,61.162,43.57,1.732
4381274.0,138000000000.0,1745.82,74.682,31.594,3261.15,142.873,6.442,43.27,1.708
4410285.0,142000000000.0,1553.833,68.495,28.785,3421.995,15.47,63.55,43.15,1.676
4450641.0,145000000000.0,15344.42,68.292,28.47,33991.954,151.287,63.68,42.36,1.655
4514198.0,149000000000.0,15932.27,71.921,28.68,34691.99,156.66,62.451,42.65,1.682
4590591.0,154000000000.0,15798.35,72.524,28.755,33984.698,156.9,61.859,43.34,1.641
4668088.0,160000000000.0,16247.921,75.846,29.773,33286.188,155.383,6.996,42.92,1.594
4746253.0,166000000000.0,15332.22,72.77,28.51,34383.159,163.191,62.97,43.32,1.564
4838528.0,171000000000.0,15541.81,75.199,29.197,3299.467,159.233,61.825,43.43,1.506
2044181.0,17074264064.0,71.251,1.452,4.895,13799.16,28.28,95.15,5.83,1.737
2036691.0,16091739136.0,1231.177,2.58,8.515,13227.287,26.94,91.484,5.84,1.83
2018024.0,15098989568.0,1242.565,2.58,8.293,1374.877,27.729,91.77,6.34,2.003
1996896.0,14032408576.0,772.974,1.544,5.98,1439.295,28.736,94.92,5.79,2.158
1982458.0,13843362816.0,136.646,2.55,7.226,1331.96,26.387,92.775,6.01,2.055
1983971.0,13754777600.0,1193.842,2.369,8.267,13247.466,26.282,91.734,6.25,2.083
1994230.0,13985296384.0,126.357,2.513,7.552,15427.949,3.767,92.448,6.61,2.38
2004240.0,14249369600.0,1327.83,2.661,8.867,13647.232,27.352,91.133,6.8,2.106
2012844.0,14789551104.0,159.992,3.22,9.44,15262.768,3.721,9.56,7.05,2.294
2023781.0,15508166656.0,229.497,4.17,12.636,1431.511,28.397,87.363,6.76,2.096
2037940.0,16307994624.0,1697.635,3.46,11.215,13439.79,27.388,88.785,6.92,1.892
2053391.0,15900560384.0,895.619,1.839,6.336,13239.324,27.186,93.664,6.8,1.825
2064739.0,16235362304.0,17.139,2.21,7.791,12665.977,26.152,92.29,6.88,1.747
2071150.0,16692704256.0,1923.941,3.985,12.462,13514.634,27.99,87.538,7.68,1.916
2075879.0,17567377408.0,257.253,4.271,13.524,13154.17,27.36,86.476,7.84,1.797
2078667.0,18483240960.0,255.266,4.272,13.126,1362.288,28.275,86.874,8.54,1.761
2081081.0,19516264448.0,2256.0,4.695,14.189,13644.68,28.395,85.811,8.8,1.695
2083494.0,20864536576.0,137.725,2.856,8.696,14391.559,29.985,91.34,8.99,1.574
2086228.0,22095099904.0,1131.443,2.36,7.439,1471.31,29.357,92.515,9.04,1.436
2089793.0,22109681664.0,1697.175,3.547,11.346,1325.798,27.691,88.584,8.26,1.414
2093828.0,22959144960.0,3222.568,6.747,19.99,12961.2,27.138,8.76,8.68,1.476
2097110.0,23603470336.0,1886.584,3.956,11.73,14232.85,29.849,88.288,9.44,1.432
2099486.0,23487100928.0,1363.254,2.862,9.124,13577.47,28.56,9.868,8.93,1.336
2102220.0,24174659584.0,265.264,4.342,14.413,12258.944,25.771,85.552,8.52,1.246
2105293.0,25062699008.0,1662.12,3.499,12.513,11619.41,24.461,87.474,8.34,1.116
2107965.0,26042277888.0,2565.981,5.49,18.346,11388.199,24.6,81.422,8.16,1.132
2110194.0,26681432064.0,2575.971,5.435,17.769,11865.317,25.38,81.851,7.66,1.146
2111982.0,26969989120.0,1568.196,3.312,11.253,12289.773,25.956,88.184,7.58,1.091
2113497.0,27703576576.0,2392.855,5.57,17.2,11436.721,24.172,82.29,7.53,1.061
4241637.0,125000000000.0,84454.297,358.224,72.31,32179.39,136.494,27.552,105.55,3.968
4261886.0,133000000000.0,76413.359,325.665,71.294,361.741,13.459,28.56,107.69,3.443
4286560.0,142000000000.0,8482.922,344.995,71.715,31574.213,135.344,28.135,108.28,3.396
4312138.0,150000000000.0,81762.391,352.571,71.21,33181.792,143.84,28.822,111.83,3.306
4336745.0,163000000000.0,76123.25,33.127,68.852,34239.123,148.486,3.968,112.07,2.949
4359327.0,175000000000.0,82435.46,359.363,7.631,3466.8,148.55,29.188,115.47,2.914
4381511.0,189000000000.0,794.266,37.119,65.85,3623.142,158.624,33.988,113.55,2.469
4405334.0,205000000000.0,73684.195,324.63,66.158,37517.827,165.279,33.686,114.2,2.392
4431672.0,217000000000.0,7721.68,342.133,67.5,37744.536,167.271,32.78,119.94,2.352
4462148.0,228000000000.0,8493.624,359.174,68.571,36698.51,163.752,31.263,120.23,2.296
4491204.0,243000000000.0,93395.73,419.459,72.257,35677.32,16.233,27.62,123.38,2.392
4514019.0,255000000000.0,78421.27,353.995,67.427,3773.12,17.192,32.418,124.73,2.056
4538435.0,267000000000.0,83232.32,377.744,69.164,36932.87,167.617,3.69,120.41,2.045
4565167.0,278000000000.0,67152.83,36.56,63.598,3826.355,174.419,36.184,114.46,1.735
4592284.0,298000000000.0,68426.659,314.235,64.5,38231.529,175.57,35.761,121.43,1.649
4623691.0,315000000000.0,84348.292,39.1,69.546,3675.157,169.713,3.265,125.06,1.781
4661081.0,332000000000.0,73262.617,341.483,66.494,36646.41,17.811,33.261,121.94,1.545
4709582.0,353000000000.0,8786.538,38.47,69.18,35937.52,169.248,3.71,125.91,1.563
4768654.0,365000000000.0,82477.83,393.39,69.671,35447.22,169.34,29.942,127.16,1.547
4829195.0,370000000000.0,732.38,352.628,67.65,34542.852,166.814,32.3,121.92,1.409
4889747.0,384000000000.0,66774.631,326.511,65.251,356.73,171.438,34.261,130.64,1.304
4953565.0,399000000000.0,6779.637,335.43,66.87,34246.629,169.643,33.426,123.13,1.271
5019058.0,410000000000.0,78282.693,392.95,69.99,33166.45,166.464,29.619,128.73,1.37
5080667.0,414000000000.0,69759.814,354.427,67.269,33395.99,169.674,32.23,128.26,1.271
5137926.0,422000000000.0,72588.631,372.955,68.736,32575.711,167.371,3.847,125.36,1.285
5190357.0,429000000000.0,72549.87,376.559,68.726,32555.491,168.975,3.84,128.41,1.277
5236591.0,434000000000.0,739.358,386.986,69.732,31281.187,163.86,29.517,131.72,1.28
5277396.0,444000000000.0,7344.573,385.484,69.14,31421.983,165.826,29.742,133.25,1.257
5312321.0,449000000000.0,71183.86,378.151,68.74,31468.355,167.171,3.388,135.69,1.224
3816688.0,154000000000.0,0.859,0.3,0.1,83542.552,318.855,1.0,24.67,2.077
4009272.0,155000000000.0,0.811,0.3,0.1,79187.348,317.484,99.999,27.38,2.044
4191784.0,162000000000.0,2.379,0.1,0.3,85.837,335.555,99.998,30.79,2.075
4398080.0,169000000000.0,2.552,0.11,0.3,76449.484,336.231,99.997,32.17,1.992
4541853.0,169000000000.0,9.117,0.41,0.11,79524.896,361.19,99.989,33.98,2.133
4601160.0,172000000000.0,9.35,0.42,0.11,82758.321,38.784,99.989,35.47,2.21
154369920.0,460000000000.0,353.717,54.64,11.288,276.854,426.193,88.12,63.4,1.052
159217728.0,478000000000.0,374.445,59.618,12.41,2717.964,432.748,87.397,68.86,1.036
163262800.0,505000000000.0,397.555,64.96,12.625,2732.626,446.136,86.779,72.45,1.018
166876672.0,544000000000.0,459.241,76.637,13.687,2876.176,479.967,85.72,77.55,1.029
170648624.0,592000000000.0,481.829,82.223,13.197,3149.176,537.43,86.251,81.24,1.052
174372096.0,641000000000.0,544.118,94.879,14.677,3163.379,551.66,85.323,89.77,1.008
178069984.0,686000000000.0,522.223,92.992,13.648,333.979,588.34,86.351,94.48,0.993
181924528.0,719000000000.0,526.952,95.865,13.233,3454.977,628.546,86.766,90.97,1.007
185931952.0,747000000000.0,438.544,81.539,11.21,3476.857,646.459,88.8,87.96,0.975
190123232.0,775000000000.0,458.18,87.111,11.81,3421.38,65.484,88.19,92.49,0.952
194454496.0,805000000000.0,46.58,89.547,12.89,3348.921,651.213,87.911,94.74,0.92
198602736.0,845000000000.0,477.872,94.96,12.82,3249.482,645.356,87.179,95.1,0.876
202205856.0,884000000000.0,182.28,36.843,5.357,3219.456,65.992,94.643,98.48,0.778
205337552.0,931000000000.0,476.133,97.768,13.6,3184.875,653.974,86.995,105.35,0.807
208251632.0,982000000000.0,486.646,11.345,13.61,3239.34,674.59,86.939,107.78,0.79
210969296.0,1040000000000.0,483.67,12.39,12.58,3382.317,713.566,87.462,112.76,0.785
213524848.0,1100000000000.0,517.656,11.533,12.423,3641.15,777.477,87.385,124.15,0.808
216379648.0,1160000000000.0,51.68,18.422,11.511,3835.896,83.1,88.124,132.14,0.811
219731488.0,1210000000000.0,58.234,111.675,11.495,3898.287,856.576,88.167,140.39,0.802
26654440.0,156000000000.0,1794.633,47.835,32.157,3767.37,1.415,67.54,19.54,0.953
27014912.0,157000000000.0,1915.686,51.753,35.172,3511.547,94.864,64.473,20.42,0.935
27334510.0,166000000000.0,1926.487,52.66,34.957,3556.362,97.211,64.533,21.59,0.905
27623344.0,174000000000.0,1945.945,53.753,36.179,343.669,94.21,63.281,22.49,0.855
27893914.0,183000000000.0,181.619,5.55,31.988,3827.992,16.777,67.629,23.85,0.863
28147260.0,195000000000.0,1828.918,51.479,31.174,3995.723,112.469,68.17,25.33,0.847
28381080.0,210000000000.0,1964.588,55.757,33.461,3835.439,18.853,65.326,26.74,0.793
28600380.0,229000000000.0,1932.84,55.28,3.31,4364.856,124.837,68.448,29.14,0.798
28806184.0,250000000000.0,1859.391,53.562,27.274,4869.182,14.263,71.422,32.01,0.785
29009326.0,254000000000.0,1916.244,55.589,27.65,4911.77,142.467,7.747,31.61,0.794
29229576.0,276000000000.0,194.219,55.659,24.276,5788.66,169.2,73.799,34.17,0.832
29477722.0,294000000000.0,217.539,59.472,23.52,6411.54,188.998,74.69,37.51,0.86
29749592.0,312000000000.0,236.23,6.577,23.195,6543.395,194.663,74.536,38.42,0.838
30038810.0,330000000000.0,243.29,61.37,22.989,666.511,198.452,74.338,41.65,0.809
30353956.0,338000000000.0,223.8,61.49,22.435,6728.972,24.25,74.622,43.46,0.81
30711864.0,349000000000.0,2149.31,66.1,23.15,6957.771,213.686,74.55,46.19,0.822
31132776.0,363000000000.0,2187.614,68.16,22.249,7467.43,232.47,75.943,49.82,0.844
31605488.0,372000000000.0,2566.325,81.11,25.731,726.854,227.776,72.26,52.48,0.848
32203946.0,386000000000.0,2714.125,87.46,26.323,74.82,238.335,71.776,54.69,0.86
77958224.0,326000000000.0,295.819,23.62,7.651,3147.55,245.374,81.45,43.65,0.923
79626088.0,339000000000.0,262.11,2.87,7.31,395.762,246.53,83.5,45.2,0.877
81285576.0,354000000000.0,252.543,2.528,6.962,321.862,245.634,83.38,46.52,0.834
82942840.0,374000000000.0,275.171,22.823,7.473,377.216,255.233,83.575,50.68,0.816
84607504.0,402000000000.0,292.659,24.761,7.845,311.88,262.437,83.147,53.66,0.785
86261248.0,425000000000.0,279.26,24.69,7.659,348.421,262.96,83.677,54.18,0.74
87901832.0,450000000000.0,323.59,28.437,9.32,2822.273,248.84,81.36,54.51,0.678
89561376.0,484000000000.0,272.231,24.382,7.689,2954.66,264.624,83.455,57.09,0.655
91252328.0,508000000000.0,35.25,27.834,8.492,2962.821,27.365,82.486,58.3,0.645
92946952.0,518000000000.0,296.54,27.518,8.31,2942.937,273.538,82.612,59.37,0.64
94636704.0,561000000000.0,23.711,21.833,6.44,365.53,29.11,85.97,64.71,0.607
96337912.0,586000000000.0,28.252,26.998,7.761,327.512,291.665,83.84,69.13,0.593
98032320.0,626000000000.0,288.893,28.322,7.886,359.69,299.949,83.519,72.88,0.574
99700112.0,670000000000.0,275.723,27.49,7.144,3285.52,327.566,85.125,75.24,0.574
101325208.0,712000000000.0,248.87,25.211,6.231,343.94,347.637,85.926,77.25,0.569
103031360.0,753000000000.0,249.666,25.723,5.8,3718.736,383.147,86.41,82.4,0.589
104875272.0,805000000000.0,259.934,27.261,5.627,414.62,421.35,86.99,90.82,0.602
106738496.0,859000000000.0,296.837,31.684,5.961,4354.57,464.793,87.447,94.37,0.619
108568832.0,912000000000.0,287.21,31.182,5.77,4415.88,479.419,87.749,99.77,0.599
38064252.0,311000000000.0,11.78,4.19,0.346,31682.327,125.964,99.639,133.4,3.896
38167388.0,292000000000.0,11.41,4.214,0.356,398.2,1179.686,99.621,130.1,4.059
38252284.0,302000000000.0,116.495,4.456,0.394,29477.614,1127.586,99.575,126.66,3.748
38319300.0,317000000000.0,114.825,4.4,0.389,29417.362,1127.253,99.594,129.37,3.575
38375464.0,336000000000.0,133.535,5.124,0.473,2888.69,177.893,99.511,130.61,3.221
38401980.0,363000000000.0,145.378,5.583,0.53,2872.547,112.925,99.477,134.25,3.053
38401408.0,389000000000.0,148.691,5.71,0.491,315.336,1157.815,99.474,138.07,2.993
38396120.0,418000000000.0,151.176,5.85,0.54,29851.885,1146.197,99.45,138.76,2.758
38379992.0,441000000000.0,178.25,6.84,0.619,28573.68,196.657,99.317,137.3,2.502
38354952.0,466000000000.0,166.45,6.384,0.59,2846.482,175.721,99.354,135.06,2.322
38504432.0,492000000000.0,162.117,6.242,0.613,26245.727,11.576,99.318,136.81,2.067
38662860.0,503000000000.0,177.729,6.871,0.68,2592.679,12.168,99.18,136.99,2.008
38647476.0,518000000000.0,176.728,6.83,0.683,25652.27,991.385,99.181,135.42,1.929
38621536.0,542000000000.0,143.269,5.534,0.536,26597.13,127.221,99.324,139.85,1.909
38596040.0,575000000000.0,17.99,6.565,0.63,26736.99,131.939,99.18,142.97,1.811
38575912.0,601000000000.0,188.269,7.263,0.682,27277.645,152.26,98.865,143.86,1.771
38547180.0,644000000000.0,196.772,7.584,0.679,28615.187,113.35,98.751,149.46,1.734
38521868.0,696000000000.0,239.966,9.244,0.83,28462.111,196.414,98.437,153.16,1.6
38522884.0,732000000000.0,349.738,13.473,1.189,28769.725,118.292,97.792,153.97,1.547
38555288.0,759000000000.0,436.93,16.845,1.54,27495.274,16.89,96.935,148.9,1.441
38597356.0,792000000000.0,522.74,2.151,1.728,2917.365,1125.899,96.547,155.65,1.472
38620848.0,840000000000.0,599.56,23.153,1.974,29142.644,1125.514,95.958,157.77,1.397
38625872.0,853000000000.0,77.874,27.342,2.4,27952.143,179.676,94.771,158.79,1.335
38607352.0,865000000000.0,816.469,31.521,2.76,2849.156,182.93,94.829,159.39,1.32
38581880.0,894000000000.0,92.64,34.824,3.163,2687.17,134.271,93.944,160.55,1.232
38553148.0,928000000000.0,186.72,41.895,3.767,26958.368,139.33,93.438,163.91,1.199
38532108.0,953000000000.0,1163.367,44.827,3.862,283.39,19.46,93.949,168.09,1.218
38532816.0,1000000000000.0,14.8,53.946,4.473,29357.922,1131.243,93.89,172.22,1.206
38521464.0,1050000000000.0,139.81,5.456,4.136,2988.742,1148.277,94.15,175.18,1.158
